ensembl_transcript_id	Refactor_log2FC	Refactor_pval	Refactor_padj	Dominissini_LFC	Dominissini_pval	Dominissini_padj
ENST00000365361	NA	NA	NA	Inf	1.12093e-180	1.58677e-179
ENST00000365367	NA	NA	NA	Inf	6.95414e-05	0.000318684
ENST00000365411	NA	NA	NA	Inf	7.89468e-60	1.07142e-58
ENST00000365427	NA	NA	NA	Inf	4.5837e-287	6.69072e-286
ENST00000365453	NA	NA	NA	Inf	0	0
ENST00000365487	NA	NA	NA	Inf	1.98363e-47	2.66824e-46
ENST00000365488	NA	NA	NA	Inf	5.49423e-124	7.65457e-123
ENST00000365504	NA	NA	NA	Inf	0.0172402	0.0486816
ENST00000365547	NA	NA	NA	Inf	0	0
ENST00000365564	NA	NA	NA	Inf	0	0
ENST00000365593	NA	NA	NA	Inf	3.09865e-230	4.46385e-229
ENST00000366104	NA	NA	NA	Inf	1.43805e-20	1.88486e-19
ENST00000366111	NA	NA	NA	Inf	3.95169e-172	5.57961e-171
ENST00000366121	NA	NA	NA	Inf	2.64349e-64	3.59536e-63
ENST00000366173	NA	NA	NA	Inf	6.10012e-06	3.25653e-05
ENST00000366194	NA	NA	NA	Inf	9.12731e-213	1.30378e-211
ENST00000366204	NA	NA	NA	Inf	2.96439387504748e-323	4.34777768340297e-322
ENST00000366206	NA	NA	NA	Inf	2.96439387504748e-323	4.34777768340297e-322
ENST00000366209	NA	NA	NA	Inf	8.31693e-65	1.13152e-63
ENST00000366215	NA	NA	NA	Inf	2.31306e-206	3.29978e-205
ENST00000366232	NA	NA	NA	Inf	6.0853e-32	8.06243e-31
ENST00000366239	NA	NA	NA	Inf	8.23773e-10	6.57184e-09
ENST00000366279	NA	NA	NA	Inf	0	0
ENST00000366314	NA	NA	NA	Inf	2.95111e-297	4.31625e-296
ENST00000366320	NA	NA	NA	Inf	7.28395e-218	1.04555e-216
ENST00000366321	NA	NA	NA	Inf	0	0
ENST00000366325	NA	NA	NA	Inf	0	0
ENST00000366328	NA	NA	NA	Inf	4.11565e-35	5.47423e-34
ENST00000366329	NA	NA	NA	Inf	1.38882e-52	1.87329e-51
ENST00000366333	NA	NA	NA	Inf	0	0
ENST00000366359	NA	NA	NA	Inf	1.8141e-58	2.46048e-57
ENST00000366382	NA	NA	NA	Inf	0	0
ENST00000366393	NA	NA	NA	Inf	4.20166e-18	5.49409e-17
ENST00000366394	NA	NA	NA	Inf	1.19642e-32	1.58705e-31
ENST00000366398	NA	NA	NA	Inf	0	0
ENST00000366412	NA	NA	NA	Inf	0.00706915	0.0221114
ENST00000366425	NA	NA	NA	-4.14872	0	0
ENST00000366429	NA	NA	NA	2.05711	0	0
ENST00000366437	NA	NA	NA	Inf	4.24563e-136	5.93944e-135
ENST00000366455	NA	NA	NA	Inf	2.23063e-204	3.18116e-203
ENST00000366456	NA	NA	NA	Inf	5.68322e-166	8.00393e-165
ENST00000366463	-3.03908693113082	9.47238976868144e-08	6.69458210345641e-07	NA	NA	NA
ENST00000366471	NA	NA	NA	-2.13674	0.00148643	0.00538101
ENST00000366538	-9.03947402255223	3.51829382818051e-08	2.61597278172904e-07	NA	NA	NA
ENST00000366540	NA	NA	NA	Inf	0.00509872	0.016483
ENST00000366541	NA	NA	NA	-2.23088	1.33227e-15	1.62622e-14
ENST00000366544	-11.8944799706391	4.64429718556778e-15	6.28346089812112e-14	NA	NA	NA
ENST00000366548	-2.86798803737654	9.21439082490618e-24	2.06761940461309e-22	NA	NA	NA
ENST00000366632	NA	NA	NA	Inf	9.99162e-05	0.000447454
ENST00000366638	6.96513383697337	0.0021581930744524	0.00803752919375066	NA	NA	NA
ENST00000366691	-2.50741612555327	6.47060927433773e-150	2.97648026619535e-147	NA	NA	NA
ENST00000366697	NA	NA	NA	-4.58083	0	0
ENST00000366721	4.29588938771123	8.79319821659758e-13	9.98322792176442e-12	NA	NA	NA
ENST00000366722	-6.74129709721989	0.0160364764520765	0.0481879967422224	NA	NA	NA
ENST00000366729	7.61142295885697	3.51829004476702e-05	0.000178141268089469	NA	NA	NA
ENST00000366765	NA	NA	NA	-2.43688	0	0
ENST00000366767	-3.4940015278982	6.23748241178589e-28	1.69443419847727e-26	NA	NA	NA
ENST00000366772	-9.41728665500266	7.24800790359132e-09	5.7967261124057e-08	NA	NA	NA
ENST00000366777	NA	NA	NA	Inf	9.49225e-06	4.93116e-05
ENST00000366927	6.36373282970233	0.00714906617128637	0.0237099526949656	NA	NA	NA
ENST00000366945	NA	NA	NA	2.34833	0.0105878	0.0317123
ENST00000366963	6.16939079529376	0.0065028378417246	0.021809128838737	NA	NA	NA
ENST00000366968	NA	NA	NA	Inf	3.40632e-11	3.05059e-10
ENST00000366983	4.10005366274606	0.0122853247105594	0.0380811951944564	NA	NA	NA
ENST00000367004	NA	NA	NA	-2.06409	1.1477e-07	7.50925e-07
ENST00000367007	4.22609151126611	3.62813253217791e-09	2.98914799666001e-08	NA	NA	NA
ENST00000367026	NA	NA	NA	Inf	1.37115e-20	1.79772e-19
ENST00000367054	8.99253961835344	7.86611183141673e-08	5.61284091383407e-07	NA	NA	NA
ENST00000367070	2.06552234432565	0.00103967278519674	0.00411692523262984	NA	NA	NA
ENST00000367074	NA	NA	NA	-2.10549	0	0
ENST00000367101	NA	NA	NA	Inf	1.84857e-05	9.21108e-05
ENST00000367105	-10.4318106422444	2.17805754263914e-11	2.19075758661954e-10	NA	NA	NA
ENST00000367108	NA	NA	NA	2.28612	0.0131365	0.0382792
ENST00000367109	NA	NA	NA	2.25758	9.10685e-06	4.74325e-05
ENST00000367113	6.55580491283586	0.00198250783231664	0.00745263091418404	NA	NA	NA
ENST00000367117	NA	NA	NA	2.03217	0	0
ENST00000367139	-8.43295529444947	9.00799564546864e-06	4.94079252414417e-05	NA	NA	NA
ENST00000367142	22.2424727993728	3.34759453473694e-06	1.95170277056907e-05	NA	NA	NA
ENST00000367148	-24.1085084065105	4.70110694189119e-07	3.07101897269105e-06	NA	NA	NA
ENST00000367161	-11.2055780540851	2.44899504236466e-14	3.13362369815784e-13	NA	NA	NA
ENST00000367177	-10.1720807200468	1.26231818928317e-10	1.19233340260834e-09	NA	NA	NA
ENST00000367238	NA	NA	NA	-3.82947	0	0
ENST00000367240	NA	NA	NA	-4.42836	0	0
ENST00000367249	-2.17929970877329	5.5713195178974e-105	1.17380472285472e-102	NA	NA	NA
ENST00000367265	NA	NA	NA	-2.82487	0	0
ENST00000367296	9.43839648696975	4.94476637419873e-09	4.01398682140838e-08	NA	NA	NA
ENST00000367297	-10.8686282809567	4.11074775756531e-11	4.0332967688874e-10	NA	NA	NA
ENST00000367300	NA	NA	NA	Inf	6.76034e-06	3.58422e-05
ENST00000367301	NA	NA	NA	Inf	4.72457e-05	0.000221652
ENST00000367329	NA	NA	NA	Inf	2.63072e-05	0.000128113
ENST00000367352	10.0434574457686	2.16574508146175e-11	2.17916748991412e-10	NA	NA	NA
ENST00000367355	NA	NA	NA	2.78319	0.00446293	0.014636
ENST00000367356	NA	NA	NA	2.3833	0.0123503	0.0363123
ENST00000367400	NA	NA	NA	Inf	6.51734e-05	0.000300072
ENST00000367403	-8.6844520220186	1.39672725181484e-06	8.5684979217803e-06	NA	NA	NA
ENST00000367406	-2.47700805154404	3.98544627707604e-18	6.60650554037831e-17	NA	NA	NA
ENST00000367421	2.45951341459593	0.0158470260706296	0.0477070156576545	NA	NA	NA
ENST00000367436	10.148405119978	1.75655801285824e-10	1.64119841418035e-09	NA	NA	NA
ENST00000367455	-23.9110735164957	5.82923322337847e-07	3.74416655725496e-06	NA	NA	NA
ENST00000367460	NA	NA	NA	Inf	0.0167535	0.0475053
ENST00000367461	NA	NA	NA	Inf	3.12319e-82	4.28349e-81
ENST00000367481	8.78792306307352	5.55991312883593e-08	4.03506711427483e-07	NA	NA	NA
ENST00000367503	NA	NA	NA	-2.15575	8.88178e-16	1.09661e-14
ENST00000367526	-2.28613584352853	0.000209776628168209	0.0009443540919006	NA	NA	NA
ENST00000367588	NA	NA	NA	Inf	0	0
ENST00000367592	6.72974024810465	0.00364863932967299	0.0129687631035383	NA	NA	NA
ENST00000367594	-2.06590447926211	7.34663720528195e-31	2.28856870051672e-29	NA	NA	NA
ENST00000367609	11.01727169415	4.23091485178769e-11	4.14383427641378e-10	NA	NA	NA
ENST00000367629	NA	NA	NA	Inf	8.91584e-41	1.1931e-39
ENST00000367659	NA	NA	NA	Inf	1.67052e-88	2.29901e-87
ENST00000367672	NA	NA	NA	Inf	2.43199e-19	3.18289e-18
ENST00000367685	NA	NA	NA	-2.60943	3.46568e-10	2.85158e-09
ENST00000367696	-25.1165015497532	1.52871096228633e-07	1.05218011369333e-06	NA	NA	NA
ENST00000367702	-6.50083823245722	0.00628577590562041	0.021144109079235	NA	NA	NA
ENST00000367718	8.04477595783377	3.9421480780772e-06	2.27289089105767e-05	NA	NA	NA
ENST00000367738	10.5971156697723	6.60548734617535e-13	7.5805177028873e-12	NA	NA	NA
ENST00000367758	6.55820924997255	0.00202757906393618	0.00760032353179934	NA	NA	NA
ENST00000367772	NA	NA	NA	2.10351	9.38827e-12	8.83155e-11
ENST00000367829	6.02185953256538	0.00883759896319007	0.0285818761874907	NA	NA	NA
ENST00000367835	6.10511517018489	0.0161326734078568	0.0484348728442126	NA	NA	NA
ENST00000367848	NA	NA	NA	Inf	2.5492e-05	0.000124418
ENST00000367851	NA	NA	NA	Inf	3.59315e-05	0.000171736
ENST00000367884	NA	NA	NA	Inf	0.000275265	0.00114821
ENST00000367885	NA	NA	NA	Inf	9.80931e-21	1.28725e-19
ENST00000367926	2.35669557836781	8.10948010289041e-12	8.51032892926903e-11	NA	NA	NA
ENST00000367986	NA	NA	NA	Inf	1.64318e-215	2.35558e-214
ENST00000367988	-9.25346134558366	9.20532806627244e-09	7.25698527932361e-08	NA	NA	NA
ENST00000368002	NA	NA	NA	2.90275	0.00699552	0.0218982
ENST00000368013	5.98820043804721	0.00897421327862425	0.0289524589701963	NA	NA	NA
ENST00000368015	6.02878545875215	0.00805180756541966	0.0262913763870141	NA	NA	NA
ENST00000368043	7.24840514280973	0.000234966900387161	0.00104801009222457	NA	NA	NA
ENST00000368072	-2.30936088732661	1.26353644899017e-15	1.76754211820216e-14	NA	NA	NA
ENST00000368131	-9.8557929582122	0.01322826113276	0.0406936384451557	NA	NA	NA
ENST00000368202	NA	NA	NA	Inf	1.03784e-05	5.36367e-05
ENST00000368204	NA	NA	NA	Inf	0.00267131	0.00918291
ENST00000368259	NA	NA	NA	Inf	1.14714e-09	9.04832e-09
ENST00000368298	NA	NA	NA	Inf	0.000108501	0.000483002
ENST00000368312	8.84122956535192	3.56132630826545e-05	0.000180089054796861	NA	NA	NA
ENST00000368322	-10.7219372325629	5.42896474565343e-13	6.28521086325649e-12	NA	NA	NA
ENST00000368354	-7.51946967761882	0.000181260439302363	0.000825951481714582	NA	NA	NA
ENST00000368423	NA	NA	NA	Inf	0.00570021	0.0182321
ENST00000368443	NA	NA	NA	2.94045	1.32814e-10	1.13389e-09
ENST00000368448	NA	NA	NA	Inf	0.00116465	0.00431218
ENST00000368481	NA	NA	NA	-2.20878	0.0133888	0.0389113
ENST00000368489	-9.7580588401316	3.07031201141593e-10	2.80784001044001e-09	NA	NA	NA
ENST00000368505	12.3637751592243	9.23458051785577e-17	1.40581589791958e-15	NA	NA	NA
ENST00000368596	NA	NA	NA	Inf	0.00413075	0.0136482
ENST00000368597	NA	NA	NA	Inf	0.00633513	0.0200173
ENST00000368599	2.61260639065859	0.00957993660295298	0.0306167496805816	NA	NA	NA
ENST00000368622	NA	NA	NA	Inf	0.00490553	0.0159263
ENST00000368638	NA	NA	NA	Inf	0.0127499	0.0372734
ENST00000368667	NA	NA	NA	2.50154	8.09353e-13	8.18701e-12
ENST00000368701	7.40322370783409	0.00157923192708516	0.00604700349438825	NA	NA	NA
ENST00000368708	7.32114490327137	0.000206865992716676	0.000932163493711061	NA	NA	NA
ENST00000368711	-6.96082214253839	0.00129988537787195	0.0050603865831228	NA	NA	NA
ENST00000368730	NA	NA	NA	Inf	0.00624453	0.0197693
ENST00000368734	NA	NA	NA	Inf	0.0170356	0.0481749
ENST00000368735	NA	NA	NA	Inf	2.85555e-05	0.000138404
ENST00000368774	NA	NA	NA	2.37424	0.00527698	0.0169994
ENST00000368781	NA	NA	NA	-2.97085	0	0
ENST00000368796	NA	NA	NA	Inf	0.00445928	0.0146251
ENST00000368797	NA	NA	NA	-3.28139	0	0
ENST00000368823	-8.42863761077827	8.49916031766923e-05	0.000408385836991071	NA	NA	NA
ENST00000368829	2.09444059490864	1.04696536640441e-12	1.18040212878928e-11	NA	NA	NA
ENST00000368839	6.19601812708794	0.00546929507484028	0.0186453241187737	NA	NA	NA
ENST00000368842	-8.93582560013776	9.12021040790825e-08	6.46424774674545e-07	NA	NA	NA
ENST00000368851	NA	NA	NA	2.78723	0.00390656	0.0129913
ENST00000368859	10.6804280728773	3.9192480633342e-13	4.58158604608318e-12	NA	NA	NA
ENST00000368873	-23.4078048434894	4.82741019886542e-09	3.92333691073868e-08	NA	NA	NA
ENST00000368882	7.69737456594232	8.7545332460093e-05	0.000419633757537091	NA	NA	NA
ENST00000368888	2.03019227829919	0.000272175977142949	0.00119962583346301	NA	NA	NA
ENST00000368936	NA	NA	NA	-2.0388	1.9984e-15	2.41524e-14
ENST00000368947	7.13836324033365	0.000255962434519305	0.00113450508956686	NA	NA	NA
ENST00000369039	NA	NA	NA	2.63505	5.77587e-09	4.27566e-08
ENST00000369041	NA	NA	NA	Inf	1.18006e-28	1.55831e-27
ENST00000369099	NA	NA	NA	Inf	0.00378587	0.0126271
ENST00000369108	-23.375046488702	5.7102144623677e-09	4.61228911797918e-08	NA	NA	NA
ENST00000369116	NA	NA	NA	Inf	0.000533192	0.00210812
ENST00000369189	NA	NA	NA	-2.57252	2.19091e-09	1.6844e-08
ENST00000369237	NA	NA	NA	2.21111	0.000571496	0.00224867
ENST00000369263	6.82874371055941	0.0014900599463941	0.00572940297025318	NA	NA	NA
ENST00000369286	NA	NA	NA	Inf	5.04475e-08	3.41115e-07
ENST00000369399	7.86709614979897	1.02779735280631e-05	5.59607152977937e-05	NA	NA	NA
ENST00000369426	6.99845018318203	0.00276119138604179	0.0100526160473227	NA	NA	NA
ENST00000369429	NA	NA	NA	-2.62207	4.75998e-07	2.90512e-06
ENST00000369491	NA	NA	NA	Inf	0.0173562	0.0489559
ENST00000369565	NA	NA	NA	Inf	1.40564e-16	1.8342e-15
ENST00000369597	NA	NA	NA	Inf	4.76826e-05	0.000223464
ENST00000369615	9.75327109629518	1.40029021922202e-05	7.48122532917689e-05	NA	NA	NA
ENST00000369628	6.35323250133535	0.0151485503874667	0.045864413195928	NA	NA	NA
ENST00000369647	NA	NA	NA	Inf	5.90795e-07	3.56867e-06
ENST00000369651	2.02600659752133	1.99031092361966e-66	1.8684551527858e-64	NA	NA	NA
ENST00000369656	NA	NA	NA	Inf	2.80984e-214	4.02411e-213
ENST00000369661	NA	NA	NA	Inf	5.60526e-12	5.36335e-11
ENST00000369665	NA	NA	NA	2.23216	2.5333e-05	0.000123711
ENST00000369669	NA	NA	NA	-3.6916	1.43778e-10	1.22464e-09
ENST00000369727	-10.0218888524788	1.56520198239097e-10	1.46687859809816e-09	NA	NA	NA
ENST00000369728	6.85043535392293	0.00107059277455992	0.0042302592094279	NA	NA	NA
ENST00000369759	9.82793887610638	8.11314711507721e-10	7.16323929546165e-09	NA	NA	NA
ENST00000369809	-3.49166341880948	0.000108593277508774	0.000513039106340663	NA	NA	NA
ENST00000369823	-8.2598357137756	7.64095844803719e-06	4.23050056501156e-05	NA	NA	NA
ENST00000369857	11.0683719787889	6.2455197630085e-14	7.77170177903673e-13	NA	NA	NA
ENST00000369883	NA	NA	NA	-4.15871	7.66977e-07	4.56713e-06
ENST00000369927	NA	NA	NA	-2.80681	0	0
ENST00000369930	-7.41685932916533	0.000338253443996284	0.00146673920727375	NA	NA	NA
ENST00000369969	NA	NA	NA	-2.46173	0	0
ENST00000369972	8.70441239195493	1.02663062264429e-07	7.22463161269311e-07	NA	NA	NA
ENST00000370006	NA	NA	NA	-2.29047	0.00136324	0.00497678
ENST00000370022	NA	NA	NA	Inf	0.00636136	0.0200901
ENST00000370032	NA	NA	NA	-2.05211	0.000120265	0.0005322
ENST00000370085	NA	NA	NA	2.11435	0.0100364	0.0302417
ENST00000370174	NA	NA	NA	-3.04973	1.20787e-05	6.18295e-05
ENST00000370204	-6.96082214253839	0.00129988537787195	0.0050603865831228	NA	NA	NA
ENST00000370238	2.11199524139938	1.41907076270707e-195	1.186859183355e-192	NA	NA	NA
ENST00000370243	5.89210254826705	0.0111143716692907	0.0349142565527456	NA	NA	NA
ENST00000370244	-3.30021663782295	5.41709175563758e-07	3.50226592774882e-06	NA	NA	NA
ENST00000370268	NA	NA	NA	-3.87016	3.64145e-06	2.00021e-05
ENST00000370270	NA	NA	NA	-3.87154	6.64382e-05	0.000305448
ENST00000370366	NA	NA	NA	Inf	3.25706e-07	2.0266e-06
ENST00000370378	6.86027016542168	0.000736988989993828	0.00301168139233486	NA	NA	NA
ENST00000370388	NA	NA	NA	Inf	5.60405e-05	0.000260472
ENST00000370398	NA	NA	NA	Inf	0.000884578	0.00335327
ENST00000370404	NA	NA	NA	2.56527	1.33643e-05	6.79128e-05
ENST00000370501	2.48140895595323	0.00560326710141789	0.0190643703154751	NA	NA	NA
ENST00000370505	-12.1431676530662	1.50233709908044e-13	1.81702471229712e-12	NA	NA	NA
ENST00000370512	NA	NA	NA	Inf	0.00325333	0.0110042
ENST00000370565	2.74644772831111	1.1811902896883e-11	1.21826801178614e-10	NA	NA	NA
ENST00000370646	-6.90064948200641	0.00310773486535229	0.0111961209089836	NA	NA	NA
ENST00000370692	NA	NA	NA	Inf	3.01286e-30	3.98695e-29
ENST00000370712	NA	NA	NA	Inf	0.000322109	0.00132529
ENST00000370716	NA	NA	NA	Inf	2.1578e-07	1.36813e-06
ENST00000370717	NA	NA	NA	Inf	9.25734e-06	4.81708e-05
ENST00000370721	NA	NA	NA	Inf	9.31316e-09	6.7568e-08
ENST00000370723	NA	NA	NA	Inf	8.31918e-05	0.000376732
ENST00000370725	NA	NA	NA	Inf	1.10902e-07	7.26908e-07
ENST00000370788	NA	NA	NA	-2.00827	0	0
ENST00000370793	NA	NA	NA	Inf	0.00277693	0.00952149
ENST00000370836	3.07175802917311	0.00626988737062419	0.021093233962607	NA	NA	NA
ENST00000370855	NA	NA	NA	-2.38826	1.02549e-05	5.30236e-05
ENST00000370859	NA	NA	NA	Inf	0.00209273	0.0073494
ENST00000370874	2.38836700075	1.43803395158629e-08	1.1148802546006e-07	NA	NA	NA
ENST00000370901	NA	NA	NA	Inf	0.0157072	0.0448473
ENST00000370908	NA	NA	NA	Inf	0.000126433	0.000557589
ENST00000370963	-2.06009800743426	3.4770168340253e-10	3.16927558187246e-09	NA	NA	NA
ENST00000370976	6.78302659419071	0.000952833446304524	0.00380636895614486	NA	NA	NA
ENST00000370986	2.03604031579322	0.0124573528326374	0.0385667905979577	NA	NA	NA
ENST00000370990	10.7052284979007	7.54636723632654e-13	8.617283232214e-12	NA	NA	NA
ENST00000371014	9.1142648173694	3.2838656161733e-08	2.45422938008078e-07	NA	NA	NA
ENST00000371033	2.01595582798083	0.0131243694343817	0.0404187230962882	NA	NA	NA
ENST00000371035	NA	NA	NA	Inf	0.0172768	0.0487756
ENST00000371036	NA	NA	NA	Inf	0.0125045	0.0366924
ENST00000371039	NA	NA	NA	-3.8035	1.1217e-06	6.55103e-06
ENST00000371045	NA	NA	NA	-3.95099	1.19016e-13	1.28663e-12
ENST00000371049	NA	NA	NA	2.05446	1.59104e-08	1.12957e-07
ENST00000371059	NA	NA	NA	Inf	1.69751e-05	8.50552e-05
ENST00000371121	22.5669990280819	2.40561649368099e-06	1.42938676481368e-05	NA	NA	NA
ENST00000371122	-2.05493875138068	4.35506653697819e-06	2.4948077297758e-05	NA	NA	NA
ENST00000371144	NA	NA	NA	-2.30653	2.22045e-16	2.81165e-15
ENST00000371175	6.26848056882904	0.00504912317815981	0.0173955560750482	NA	NA	NA
ENST00000371210	NA	NA	NA	-2.60314	0.013246	0.0385623
ENST00000371330	NA	NA	NA	Inf	6.30379e-34	8.37711e-33
ENST00000371356	-23.3364679050957	3.60518403459535e-09	2.97112807867517e-08	NA	NA	NA
ENST00000371374	NA	NA	NA	-2.05792	0.000369776	0.0015051
ENST00000371380	-4.81403595783251	0.00377404241523174	0.013369730542985	NA	NA	NA
ENST00000371421	7.92624014756934	1.68060803303654e-05	8.87407340956735e-05	NA	NA	NA
ENST00000371497	-2.71443350471121	2.9478978747044e-27	7.69744383555739e-26	NA	NA	NA
ENST00000371503	NA	NA	NA	Inf	0.0173952	0.0490532
ENST00000371505	NA	NA	NA	Inf	0.0025225	0.00871696
ENST00000371523	NA	NA	NA	Inf	9.51605e-17	1.24247e-15
ENST00000371529	NA	NA	NA	Inf	4.02261e-05	0.000190628
ENST00000371583	NA	NA	NA	2.12315	5.228e-07	3.18062e-06
ENST00000371659	7.44049416018475	0.000203861393221041	0.000919525159813815	NA	NA	NA
ENST00000371697	2.19656129089259	4.78714562556317e-23	1.03384365622491e-21	NA	NA	NA
ENST00000371728	-2.08593395778652	0.010205687551337	0.0323803858393955	NA	NA	NA
ENST00000371731	NA	NA	NA	-4.08513	1.07227e-10	9.22955e-10
ENST00000371755	NA	NA	NA	-2.28984	0	0
ENST00000371778	-23.4844473318197	1.64692406362746e-09	1.41206608429432e-08	NA	NA	NA
ENST00000371814	NA	NA	NA	Inf	0.000103535	0.000462436
ENST00000371822	-7.66734719406516	0.000106078947441416	0.000502364267224274	NA	NA	NA
ENST00000371829	NA	NA	NA	Inf	0.0143569	0.0414433
ENST00000371846	NA	NA	NA	Inf	0.00294215	0.0100372
ENST00000371850	NA	NA	NA	Inf	2.37115e-11	2.15952e-10
ENST00000371876	2.07663397583939	0.0126242991568309	0.0390136218484528	NA	NA	NA
ENST00000371893	NA	NA	NA	Inf	1.49233e-65	2.03094e-64
ENST00000371910	NA	NA	NA	3.65398	2.22045e-16	2.86016e-15
ENST00000371915	NA	NA	NA	2.56807	0	0
ENST00000371927	7.50053452319101	8.82885576547345e-05	0.000422975905445352	NA	NA	NA
ENST00000371944	NA	NA	NA	Inf	3.49586e-10	2.87587e-09
ENST00000371957	NA	NA	NA	Inf	2.33483e-06	1.31044e-05
ENST00000371972	NA	NA	NA	Inf	9.74957e-05	0.000437059
ENST00000371980	NA	NA	NA	Inf	0	0
ENST00000372003	NA	NA	NA	-2.32877	1.90319e-07	1.21263e-06
ENST00000372009	6.30768701737134	0.00437425461109255	0.0152551715019149	NA	NA	NA
ENST00000372050	NA	NA	NA	2.55773	2.41736e-07	1.52458e-06
ENST00000372062	NA	NA	NA	-5.98822	0	0
ENST00000372067	NA	NA	NA	Inf	0.00395853	0.0131423
ENST00000372083	-8.81880610680669	1.37473571351346e-07	9.52138160425886e-07	NA	NA	NA
ENST00000372098	NA	NA	NA	-2.92144	1.11231e-05	5.72573e-05
ENST00000372158	8.15372907341145	6.79850325402736e-06	3.79221280944129e-05	NA	NA	NA
ENST00000372176	8.3312731900142	3.09921433993706e-06	1.81148487467732e-05	NA	NA	NA
ENST00000372189	23.1749129835237	1.27773282478744e-06	7.88230352349872e-06	NA	NA	NA
ENST00000372190	NA	NA	NA	Inf	1.11538e-08	8.03659e-08
ENST00000372194	NA	NA	NA	Inf	0.000416398	0.00167858
ENST00000372211	8.62203830174076	4.12923600365733e-05	0.000207174902201313	NA	NA	NA
ENST00000372212	NA	NA	NA	Inf	4.7443e-13	4.90037e-12
ENST00000372228	NA	NA	NA	Inf	1.20771e-06	7.01985e-06
ENST00000372242	NA	NA	NA	Inf	0.0157746	0.0450192
ENST00000372254	11.0450229234656	2.25038941708941e-12	2.47059458678073e-11	NA	NA	NA
ENST00000372270	NA	NA	NA	2.95116	0.00453825	0.0148587
ENST00000372283	-2.20297206978737	0.000258271663792584	0.0011436383636572	NA	NA	NA
ENST00000372300	NA	NA	NA	Inf	1.32725e-08	9.50102e-08
ENST00000372354	NA	NA	NA	6.36063	0	0
ENST00000372356	NA	NA	NA	Inf	1.52825e-21	2.00727e-20
ENST00000372365	NA	NA	NA	Inf	0.00505496	0.0163584
ENST00000372366	NA	NA	NA	Inf	0.00515128	0.0166285
ENST00000372377	NA	NA	NA	-3.02615	0.000168603	0.000729328
ENST00000372386	NA	NA	NA	-2.09446	0	0
ENST00000372387	NA	NA	NA	Inf	0	0
ENST00000372406	NA	NA	NA	Inf	1.95741e-07	1.24573e-06
ENST00000372416	NA	NA	NA	Inf	0.00125209	0.00460495
ENST00000372433	NA	NA	NA	Inf	0.000928546	0.00350456
ENST00000372478	NA	NA	NA	Inf	1.39888e-168	1.972e-167
ENST00000372480	6.92523402308468	0.000833091828017291	0.00336849318096649	NA	NA	NA
ENST00000372489	-2.24941628735025	3.76647366936641e-14	4.76856299424371e-13	NA	NA	NA
ENST00000372502	NA	NA	NA	Inf	0.00156976	0.00565249
ENST00000372514	NA	NA	NA	-2.07194	0	0
ENST00000372517	NA	NA	NA	2.60013	0.00325445	0.0110063
ENST00000372521	7.37753783936074	0.000137746961851189	0.000640899552780315	NA	NA	NA
ENST00000372522	-7.39285648591993	0.000229005037391529	0.0010235690740091	NA	NA	NA
ENST00000372550	2.05533762826912	0.0123429556960108	0.0382469492769618	NA	NA	NA
ENST00000372565	NA	NA	NA	Inf	4.76781e-151	6.70187e-150
ENST00000372655	NA	NA	NA	2.33294	0	0
ENST00000372657	NA	NA	NA	Inf	3.1064e-08	2.14762e-07
ENST00000372672	NA	NA	NA	Inf	9.40028e-13	9.4589e-12
ENST00000372703	-2.28193134734029	0.00587074845587924	0.0198618113976792	NA	NA	NA
ENST00000372723	NA	NA	NA	Inf	2.13794e-11	1.95238e-10
ENST00000372729	-7.11825118611432	0.00113459487620716	0.00446588970098652	NA	NA	NA
ENST00000372739	NA	NA	NA	2.51406	0	0
ENST00000372748	7.66554148024577	3.04586952328198e-05	0.000155533762890995	NA	NA	NA
ENST00000372780	NA	NA	NA	Inf	0.0092582	0.0281122
ENST00000372791	NA	NA	NA	Inf	9.65332e-14	1.05106e-12
ENST00000372811	3.81636773954464	4.02167067680293e-10	3.64406141430601e-09	NA	NA	NA
ENST00000372819	-2.35405293538162	9.57538764941391e-05	0.000456285737437541	NA	NA	NA
ENST00000372914	-9.49904997574192	1.79092181643078e-09	1.52937630363519e-08	NA	NA	NA
ENST00000372922	NA	NA	NA	3.36499	0.0173283	0.0488896
ENST00000372927	-2.25263330592172	2.13725697717774e-34	7.92853394759485e-33	NA	NA	NA
ENST00000373025	NA	NA	NA	Inf	1.50518e-11	1.39097e-10
ENST00000373039	9.47639734127926	5.59355441650736e-08	4.05841487633026e-07	NA	NA	NA
ENST00000373063	NA	NA	NA	2.27323	6.40129e-08	4.29283e-07
ENST00000373087	2.50178028392168	3.92332917220945e-10	3.56079859102206e-09	NA	NA	NA
ENST00000373120	-24.1057227262279	4.71542763894206e-07	3.07891655629999e-06	NA	NA	NA
ENST00000373132	3.15187121705004	3.94978879475703e-06	2.27682060850656e-05	NA	NA	NA
ENST00000373191	-8.96227113493414	5.21078993261483e-05	0.000257969151820931	NA	NA	NA
ENST00000373242	NA	NA	NA	2.00549	0	0
ENST00000373250	-3.13521737803297	7.44040081801428e-13	8.50331522058775e-12	NA	NA	NA
ENST00000373266	-7.60469335010233	0.000201505221262885	0.000909640841814799	NA	NA	NA
ENST00000373321	9.46559658950439	7.44180567544875e-10	6.59370262094336e-09	NA	NA	NA
ENST00000373426	9.89855466810395	6.40068263357725e-11	6.18553363749062e-10	NA	NA	NA
