GeneID.intronNumber	Refactor_log2FC	Refactor_pvalue	Refactor_padj	Dominissini_log2FC	Dominissini_pvalue	Dominissini_padj
ENSG00000116016:11	NA	NA	NA	2.37712664771264	0.000100802350530811	0.00745586855214608
ENSG00000116016:2	NA	NA	NA	3.36251310203286	5.42315061743527e-06	0.000615826406594785
ENSG00000116016:6	NA	NA	NA	2.70040782931838	0.00028157476570059	0.0173788615806513
ENSG00000116191:13	-2.55505001973296	1.2122903214605e-07	5.69185915710444e-06	NA	NA	NA
ENSG00000116260:13	2.35647021471754	7.13666865424582e-06	0.000210290749228277	NA	NA	NA
ENSG00000116299:26	2.12424520250849	0.00240605126858543	0.0265372340090174	NA	NA	NA
ENSG00000116574:2	NA	NA	NA	-2.17573007096045	0.000412491126438636	0.0237617805002345
ENSG00000116584:19	2.08259298566941	0.000474848169283657	0.00724404595455209	NA	NA	NA
ENSG00000116641:16	2.35091546998796	0.00385954239029458	0.0381360358927736	NA	NA	NA
ENSG00000116731:10	2.70120070220805	5.60926450777644e-09	3.53843180008914e-07	NA	NA	NA
ENSG00000116731:12	3.22878487831013	4.79571978150766e-06	0.000148575497281975	NA	NA	NA
ENSG00000116754:3	NA	NA	NA	-2.12283096309006	4.24666758900413e-112	1.1742318994769e-107
ENSG00000116786:4	2.57099589020827	0.000435309845082334	0.00675907672822529	NA	NA	NA
ENSG00000116793:18	NA	NA	NA	-2.50436599216173	2.42868419784404e-11	8.15644581293759e-09
ENSG00000116898:1	2.18148790534568	0.00492566222754624	0.0457325805092143	NA	NA	NA
ENSG00000117133:7	4.05797821735883	0.000486001562733142	0.00737891004718099	NA	NA	NA
ENSG00000117525:4	NA	NA	NA	2.39028310319674	0.000268055247647294	0.0167311654648896
ENSG00000117533:2	2.27265337132616	0.000182319767792587	0.00331864068956254	NA	NA	NA
ENSG00000117724:6	-2.1056770349402	0.000485231144486534	0.00737021948546374	NA	NA	NA
ENSG00000118007:29	NA	NA	NA	-2.47169024863235	2.51270209234971e-05	0.00230951428215616
ENSG00000118058:30	2.45195322754515	0.00301932039707223	0.0315568865426472	NA	NA	NA
ENSG00000118322:19	NA	NA	NA	6.00794379037455	0.000214551652216321	0.013920601215994
ENSG00000118322:20	NA	NA	NA	Inf	0.000178124273853946	0.0120128168818963
ENSG00000118418:1	NA	NA	NA	-2.27884812632309	5.47244623388617e-10	1.4786656677307e-07
ENSG00000118482:4	NA	NA	NA	2.00784447440965	1.65549914332941e-08	3.37827712023274e-06
ENSG00000118855:19	2.22455462837675	0.000890894903791912	0.012074881097704	NA	NA	NA
ENSG00000118873:26	NA	NA	NA	2.16874980055294	1.77359162337705e-05	0.00170577359237534
ENSG00000118960:6	-2.51838015313631	0.00110729144276443	0.0143644273314583	NA	NA	NA
ENSG00000119125:2	NA	NA	NA	2.09462527745011	1.86177795007235e-09	4.64475803050832e-07
ENSG00000119285:16	2.16773358179583	0.00183028880386655	0.0213543256421859	NA	NA	NA
ENSG00000119321:13	3.59122371746101	0.000611419817853032	0.00889992549154765	NA	NA	NA
ENSG00000119321:16	2.08248743384692	4.34322150409838e-07	1.78813568230127e-05	NA	NA	NA
ENSG00000119508:4	NA	NA	NA	2.62252643456377	1.00114496567213e-05	0.00102717349650507
ENSG00000119508:7	NA	NA	NA	2.67719916390463	2.73168453043652e-11	9.10034920356507e-09
ENSG00000119599:7	4.02804978287007	5.31985659550783e-05	0.00119322737680078	NA	NA	NA
ENSG00000119636:1	2.15886451720355	2.27020013450267e-06	7.75280872596354e-05	NA	NA	NA
ENSG00000119640:1	NA	NA	NA	-2.08235391089952	1.3504900106435e-29	2.87245762468973e-26
ENSG00000119640:2	NA	NA	NA	-2.20768358361906	5.40431645616409e-06	0.000614108025577704
ENSG00000119707:7	2.36758550631763	1.58324289924458e-05	0.000418506121958223	NA	NA	NA
ENSG00000119737+ENSG00000115239:2	NA	NA	NA	2.0892481507102	0.00081486983507753	0.0408059659277702
ENSG00000119737+ENSG00000115239:8	NA	NA	NA	-2.46318881795936	0.000404815375923258	0.0233764323449956
ENSG00000119844:2	NA	NA	NA	2.3248879980153	6.25962207797591e-09	1.38097917716026e-06
ENSG00000119906:11	NA	NA	NA	-2.04199094992083	2.94515956439175e-07	4.64903665433729e-05
ENSG00000119943+ENSG00000221419:8	NA	NA	NA	-2.86825618313524	2.1362175813765e-09	5.2817740927077e-07
ENSG00000120093:1	NA	NA	NA	-3.6663532181034	0.000788524073477411	0.0397506222686711
ENSG00000120093:3	NA	NA	NA	-2.00995961529448	3.74620461707284e-16	2.43729541486609e-13
ENSG00000120451:10	3.11623705855778	1.79122541970042e-10	1.50149605282771e-08	NA	NA	NA
ENSG00000120451:3	NA	NA	NA	-2.44531438490156	1.48885457585124e-43	7.48505847127346e-40
ENSG00000120451:5	3.58241568137897	9.30769117962638e-06	0.000264844612298976	NA	NA	NA
ENSG00000120451:6	3.53794417270895	2.58965052594446e-06	8.66748889311538e-05	NA	NA	NA
ENSG00000120451:7	2.36788109265439	2.65903893948595e-23	1.06796759995793e-20	NA	NA	NA
ENSG00000120519:1	-2.06539815891999	0.00424514471569486	0.0408719180159446	NA	NA	NA
ENSG00000120526:1	NA	NA	NA	2.02981393665764	4.11847841454288e-07	6.18905835947755e-05
ENSG00000120549:25	NA	NA	NA	-2.04228955502257	0.000302137749769352	0.0183543981097527
ENSG00000120549:27	-2.45671972743348	0.0015834589713719	0.0190419485458792	NA	NA	NA
ENSG00000120563:3	NA	NA	NA	-5.5961925475385	0.000175327068243414	0.0118579135466186
ENSG00000120647:2	2.21874039298523	5.30039434605982e-06	0.000161654064657009	NA	NA	NA
ENSG00000120693:1	-2.04330866639342	0.000394830921878982	0.00622843269036419	NA	NA	NA
ENSG00000120802:8	NA	NA	NA	-2.063638761176	6.73472653216579e-10	1.80007780298829e-07
ENSG00000120875:3	NA	NA	NA	2.97701653193664	0.000399803457362872	0.0231676537863534
ENSG00000120949:2	NA	NA	NA	-5.33461358366126	0.000822764818677658	0.0410617830214438
ENSG00000121210:34	2.86497622542862	0.00346364334068394	0.0351096774583809	NA	NA	NA
ENSG00000121310:10	NA	NA	NA	-2.04960691401753	1.25756743499807e-14	6.6233481820927e-12
ENSG00000121350:6	NA	NA	NA	-3.84734897580528	9.99581618663087e-05	0.00740663639404559
ENSG00000121454:1	2.2225809053513	6.728110844528e-09	4.17812689847483e-07	NA	NA	NA
ENSG00000121454:3	NA	NA	NA	-2.04174389402328	1.43624919848261e-13	6.73105895551013e-11
ENSG00000121716:16	2.17584519421919	0.000151338355803917	0.00283851572606859	NA	NA	NA
ENSG00000121741:8	NA	NA	NA	-2.07126474410275	1.84255994394069e-18	1.57571167494607e-15
ENSG00000122477:11	2.42996732656745	0.00134061654280981	0.0166633129341456	NA	NA	NA
ENSG00000122482:10	2.22005530829098	0.00273635237224461	0.029265078938982	NA	NA	NA
ENSG00000122497:15	NA	NA	NA	-3.19825398036509	0.000248346108515741	0.015749768729683
ENSG00000122515:5	12.3847762235686	2.09218364282626e-05	0.00053269722196978	NA	NA	NA
ENSG00000122729:26	-2.59922853002213	0.00100211942350629	0.0132972694721541	NA	NA	NA
ENSG00000122787:5	NA	NA	NA	-2.50529469081131	0.000860694244651686	0.0426119420962976
ENSG00000123201:4	NA	NA	NA	-4.33134313556495	0.000139466035026361	0.00973651836396941
ENSG00000123201:5	NA	NA	NA	-4.30598083138374	1.16123611723634e-11	4.13419993120123e-09
ENSG00000123243:8	NA	NA	NA	-6.00403298412756	7.06388160951576e-06	0.000769485367396653
ENSG00000123353:3	3.25757036202819	0.000119543597430929	0.00235035047916014	NA	NA	NA
ENSG00000123607:16	2.07587196114615	0.00507498296412223	0.0467998207278875	NA	NA	NA
ENSG00000124006:1	2.20851746086162	8.30731128930711e-05	0.00173504085672949	NA	NA	NA
ENSG00000124006:5	2.57353826534344	0.000315386291884551	0.00520000833141901	NA	NA	NA
ENSG00000124225:4	NA	NA	NA	2.53823456723613	6.51416507896548e-06	0.000720004026156355
ENSG00000124243:4	3.4645935134814	2.8142263681164e-07	1.20484066384983e-05	NA	NA	NA
ENSG00000124275:12	2.47484914354023	4.15592767377149e-05	0.000959136222436865	NA	NA	NA
ENSG00000124356:6	2.12623676010593	0.00041091390233923	0.00645205903047205	NA	NA	NA
ENSG00000124406:15	NA	NA	NA	-3.82027139789724	0.000112663266681958	0.00817641583359733
ENSG00000124459:9	-2.87573456246401	0.00381686825017357	0.0378231878712105	NA	NA	NA
ENSG00000124467:3	NA	NA	NA	3.24797030705579	8.18517527608409e-05	0.00627230170440395
ENSG00000124762:1	NA	NA	NA	2.33560657817517	8.91147299810989e-06	0.000936319832981902
ENSG00000124782:15	NA	NA	NA	2.14098136124686	3.87762572124358e-07	5.88038041734182e-05
ENSG00000124782:7	-2.49325543504991	1.42938836414738e-15	2.48208954586121e-13	NA	NA	NA
ENSG00000124839:2	2.15905422531465	0.00201481466072278	0.0230236547889676	NA	NA	NA
ENSG00000125046:14	2.29102877431383	2.54650233588329e-05	0.000630303077617045	NA	NA	NA
ENSG00000125319:2	2.39534209000408	0.00295136792955803	0.031023817188364	NA	NA	NA
ENSG00000125447:13	2.93372871746527	0.000232599866036377	0.00404847046645233	NA	NA	NA
ENSG00000125457:11	-2.00327403123628	3.32315186038318e-05	0.000789627156502087	NA	NA	NA
ENSG00000125482:4	NA	NA	NA	-3.0191518607065	9.55132829474511e-05	0.00715073812911278
ENSG00000125503:19	NA	NA	NA	2.1179534657075	0.000116654360124598	0.00842185594521818
ENSG00000125618:14	NA	NA	NA	-2.80799864381278	3.08848961545145e-07	4.83389416190431e-05
ENSG00000125618:3	NA	NA	NA	-2.29076539285983	0.000259314979536587	0.0163207103054013
ENSG00000125730:24	NA	NA	NA	2.45733687372756	1.669401033489e-07	2.8146372871947e-05
ENSG00000125733:5	3.52547141526299	0.000291729534300537	0.0048754768975193	NA	NA	NA
ENSG00000125733:7	2.18897217654031	0.000722992787552417	0.0102094042866024	NA	NA	NA
ENSG00000125733:9	NA	NA	NA	-2.22569898632908	2.23892441322666e-10	6.37129529763217e-08
ENSG00000125772:12	2.52058991686998	1.76990755024944e-08	1.00826034450562e-06	NA	NA	NA
ENSG00000125772:5	3.29897982286149	0.00144925760528994	0.0177618478408811	NA	NA	NA
ENSG00000125772:9	NA	NA	NA	3.86030235028018	9.77903436661885e-05	0.00726873170949611
ENSG00000125954:2	3.7536260257521	0.00145226290561282	0.0177837699853257	NA	NA	NA
ENSG00000125967:2	2.18809961054578	0.00379330555007143	0.0376447899025176	NA	NA	NA
ENSG00000125991:14	-2.62782540122084	0.00361462012362473	0.0362653185894961	NA	NA	NA
ENSG00000125991:17	2.11754198547245	0.00247941962498229	0.0271172101310018	NA	NA	NA
ENSG00000126012:21	12.4639159583588	5.15791871671106e-06	0.000157999290621227	NA	NA	NA
ENSG00000126062:1	NA	NA	NA	2.11260367392614	5.80881021915517e-05	0.00467817888640155
ENSG00000126247:9	NA	NA	NA	-2.08392970965299	2.30301657156467e-07	3.74221019871563e-05
ENSG00000126746:11	2.79062616205011	8.47814495785278e-07	3.25861368423082e-05	NA	NA	NA
ENSG00000126775:9	NA	NA	NA	-2.85035189721406	0.000143712907961525	0.00998849865205232
ENSG00000126838:1	NA	NA	NA	-2.3323507231035	1.50884977159215e-13	7.01188270325558e-11
ENSG00000126838:10	NA	NA	NA	-2.03327760677601	4.4100647159493e-05	0.00374435709639126
ENSG00000126838:11	NA	NA	NA	-2.05269858391046	7.03992056615293e-13	2.98708690948091e-10
ENSG00000126838:12	NA	NA	NA	-2.30053755359618	0.000328522649300648	0.0197047077402656
ENSG00000126838:13	NA	NA	NA	-2.63556458601293	2.29584065995968e-05	0.00213742507772139
ENSG00000126838:14	NA	NA	NA	-2.50341682123527	8.48943962387347e-15	4.57283114077631e-12
ENSG00000126838:15	NA	NA	NA	-2.63386434779424	2.77707267079635e-12	1.07646603826121e-09
ENSG00000126838:16	NA	NA	NA	-2.2526555730358	2.56238835541647e-07	4.11044940522143e-05
ENSG00000126838:17	NA	NA	NA	-2.3382805017394	2.39521599387917e-18	2.01713662055092e-15
ENSG00000126838:18	NA	NA	NA	-2.4392314160386	2.02969244171859e-10	5.80576025604968e-08
ENSG00000126838:19	NA	NA	NA	-2.49485279376817	6.09006314263169e-22	6.96804024562185e-19
ENSG00000126838:2	NA	NA	NA	-2.31662949878542	2.74088556734646e-20	2.70668975693481e-17
ENSG00000126838:20	NA	NA	NA	-2.49804293475152	3.1888848217096e-06	0.000387297765344736
ENSG00000126838:21	NA	NA	NA	-3.44570340459527	3.14479411353575e-229	1.73911307537345e-224
ENSG00000126838:22	NA	NA	NA	-3.39987019387166	1.64880626270393e-22	1.99666827888783e-19
ENSG00000126838:23	NA	NA	NA	-2.59143154569534	1.1708701571314e-38	4.31671205663838e-35
ENSG00000126838:24	NA	NA	NA	-2.32719498818363	3.60592312972561e-06	0.000431317282562363
ENSG00000126838:25	NA	NA	NA	-2.4946051864793	5.91404447281358e-15	3.21692994825464e-12
ENSG00000126838:26	NA	NA	NA	-2.17794093057521	2.83584584921135e-07	4.48929551304924e-05
ENSG00000126838:3	NA	NA	NA	-2.36485855686305	6.7477876899405e-23	8.41718021738262e-20
ENSG00000126838:4	NA	NA	NA	-2.56959427190521	1.39555680378465e-22	1.70241511746389e-19
ENSG00000126838:5	NA	NA	NA	-2.46791833174417	9.60543412694585e-16	5.83728916995174e-13
ENSG00000126838:6	NA	NA	NA	-2.09295005243139	1.91760781448094e-06	0.00024642820050631
ENSG00000126838:7	NA	NA	NA	-2.38891601597134	3.97236725459598e-35	1.22042892038239e-31
ENSG00000126838:8	NA	NA	NA	-2.01439798807423	1.34420955070641e-37	4.74488811277438e-34
ENSG00000126838:9	NA	NA	NA	-2.48343656659207	1.13448402710183e-06	0.000152524666152595
ENSG00000126878:9	2.28343314191827	0.00378970147086814	0.0376157096390596	NA	NA	NA
ENSG00000126883:11	-2.08646273276057	1.6572020410425e-26	8.81118542345715e-24	NA	NA	NA
ENSG00000127241:6	-2.07856873845139	0.00433360510327012	0.0415028454939257	NA	NA	NA
ENSG00000127481:16	-2.42867731819757	1.19129119774286e-06	4.37977012459596e-05	NA	NA	NA
ENSG00000127511:12	-2.33669739446365	6.31691190414369e-05	0.00138107460085601	NA	NA	NA
ENSG00000127511:7	2.7094203418572	0.00214826707356859	0.0242095677215472	NA	NA	NA
ENSG00000127511:9	-2.64726852810731	3.23407833192363e-05	0.00077059542499132	NA	NA	NA
ENSG00000127603:9	2.11038596428919	3.27672217815153e-05	0.000779591763906902	NA	NA	NA
ENSG00000127914:40	2.09823813303906	0.00515402728095501	0.0473723353904759	NA	NA	NA
ENSG00000127948:2	NA	NA	NA	2.166317254129	2.45203918541808e-13	1.10845533792262e-10
ENSG00000127980:10	-2.0645725094899	0.00191995515296035	0.0221665383728455	NA	NA	NA
ENSG00000127995:18	NA	NA	NA	-2.03612649294326	1.28489714439543e-05	0.00128106716252271
ENSG00000128000:17	2.23156636588203	0.00264668344282066	0.0285439427999749	NA	NA	NA
ENSG00000128159:22	2.10673940384603	0.000541718543434885	0.0080540058544903	NA	NA	NA
ENSG00000128191+ENSG00000221366:1	NA	NA	NA	-2.0169157748787	2.38694090087725e-07	3.86344432408916e-05
ENSG00000128298:11	NA	NA	NA	2.35814866133397	0.000427054086660042	0.0244057806383905
ENSG00000128298:12	2.72289498491088	1.33007277114904e-06	4.82643078526635e-05	NA	NA	NA
ENSG00000128422:3	NA	NA	NA	2.05143733421763	1.19517285582593e-05	0.00120191891148138
ENSG00000128510:10	NA	NA	NA	2.97403351907506	6.12622252423668e-10	1.64726875471793e-07
ENSG00000128510:11	NA	NA	NA	2.15688533428751	8.88575175825096e-05	0.00671609002141625
ENSG00000128510:2	NA	NA	NA	2.92281760773695	0.00066621952768257	0.0347785980449593
ENSG00000128510:3	NA	NA	NA	2.42404950681583	2.23879947641734e-08	4.46425226364835e-06
ENSG00000128510:4	NA	NA	NA	4.35980200797449	2.30302088783892e-10	6.54247221534296e-08
ENSG00000128510:5	NA	NA	NA	3.77464390128919	8.39217764168395e-18	6.62998018793302e-15
ENSG00000128510:6	NA	NA	NA	2.95857680618934	3.33404760595542e-15	1.88782195910726e-12
ENSG00000128510:7	NA	NA	NA	3.4137728378816	7.11670087987544e-10	1.89213003649816e-07
ENSG00000128510:9	NA	NA	NA	2.25413395283126	0.000344734759346808	0.0205139438718338
ENSG00000128833:12	NA	NA	NA	-2.78890358158472	0.00022075936239933	0.014256466041066
ENSG00000128881:3	NA	NA	NA	-2.43393850312893	0.000236588854897377	0.0151314716202368
ENSG00000128908:8	2.35807558273358	0.00184783709204721	0.0215253260837279	NA	NA	NA
ENSG00000128928:4	2.26161879551829	0.00522056918392272	0.0478102569087017	NA	NA	NA
ENSG00000129270:4	-2.84731937046881	0.00222526363588857	0.0249409567622102	NA	NA	NA
ENSG00000129493:11	NA	NA	NA	-2.52589792555183	0.000680410867537664	0.0352648811521301
ENSG00000129493:21	NA	NA	NA	-2.29898523065045	2.00209942500686e-12	7.96537896897694e-10
ENSG00000129493:33	NA	NA	NA	-2.59882676349348	0.000476804868234729	0.026598464983058
ENSG00000129515:10	NA	NA	NA	-2.7355159914873	1.0264707723705e-05	0.0010499112639911
ENSG00000129566:48	2.52102745138836	0.00010453989919252	0.00210345336813691	NA	NA	NA
ENSG00000129595:11	NA	NA	NA	-2.36393701592023	5.57458689677538e-06	0.000630863754790329
ENSG00000129595:20	2.37895145869877	0.000161119404550182	0.00299380714179574	NA	NA	NA
ENSG00000129682:3	NA	NA	NA	-4.48524291977336	2.19531178638707e-05	0.00206234998079706
ENSG00000129932:4	NA	NA	NA	4.33803886095082	2.67580952199047e-06	0.000332281065072086
ENSG00000130159:7	2.63017902744319	8.34033415732003e-07	3.21117244943299e-05	NA	NA	NA
ENSG00000130287:11	NA	NA	NA	-4.33680084771435	7.92066346112238e-05	0.00610060237165296
ENSG00000130287:8	NA	NA	NA	-4.38672084482722	0.000893937412936091	0.0438910306468627
ENSG00000130348:3	NA	NA	NA	6.52934946136738	5.44419681206414e-16	3.42126525722989e-13
ENSG00000130475:1	NA	NA	NA	-4.00273834058513	0.00102652152641074	0.0489520055526439
ENSG00000130477:12	2.30001861854121	0.00484240536312795	0.0451506280434281	NA	NA	NA
ENSG00000130477:32	-2.38570038569553	0.0031395593664422	0.0325636322396753	NA	NA	NA
ENSG00000130477:37	NA	NA	NA	-5.48970641011478	0.000268963858905681	0.0167815645159414
ENSG00000130600+ENSG00000211502:3	NA	NA	NA	-2.04869362072365	0.000550530156248953	0.0298969410940512
ENSG00000130600+ENSG00000211502:4	NA	NA	NA	-2.68208007513078	3.59053159293817e-11	1.16572123952018e-08
ENSG00000130600+ENSG00000211502:5	NA	NA	NA	-2.44586546188238	3.25774120953477e-53	3.17924880956857e-49
ENSG00000130684:1	NA	NA	NA	-2.28452808161545	3.2867703841592e-26	5.29406168751018e-23
ENSG00000130699:7	2.00008089480128	0.000730874462836847	0.0103024603141078	NA	NA	NA
ENSG00000130702:48	3.11931857320804	2.28639983900072e-05	0.000574584681574669	NA	NA	NA
ENSG00000130707:15	-2.16440920140899	8.5546403572439e-06	0.000245988839874613	NA	NA	NA
ENSG00000130707:16	-2.35990142307575	3.78216327524306e-05	0.000883282661571352	NA	NA	NA
ENSG00000130707:4	NA	NA	NA	-2.28978885626666	0.000242595945381446	0.0154560820747172
ENSG00000130731:1	2.03808017795821	0.00534369759942282	0.0486347045535992	NA	NA	NA
ENSG00000130749:14	3.22774245350644	0.000124678862295431	0.00242949709766079	NA	NA	NA
ENSG00000130762:11	-2.21168242420655	8.41240787433831e-08	4.09453967397229e-06	NA	NA	NA
ENSG00000130811:8	2.05266193145981	5.32301522245178e-06	0.000162255327508286	NA	NA	NA
ENSG00000130816:35	2.42519763617724	4.85099305090388e-06	0.000150079697727535	NA	NA	NA
ENSG00000130957:1	NA	NA	NA	-2.34126605732462	0.00028981403098792	0.0177714653083713
ENSG00000130958:10	2.11715886956445	2.36341317465346e-13	3.11923047300156e-11	NA	NA	NA
ENSG00000130958:7	NA	NA	NA	2.2862668501644	0.000223571397133119	0.0144100190637036
ENSG00000130997:5	-2.19139799727831	7.00901265053286e-06	0.00020725405389175	NA	NA	NA
ENSG00000131355:1	NA	NA	NA	-2.37853867148287	4.60292115146795e-303	7.63643030713139e-298
ENSG00000131355:8	2.96769311811763	8.28568440801563e-10	6.12674233494692e-08	NA	NA	NA
ENSG00000131375:8	2.21177015938872	0.00122743115864949	0.0155755001726343	NA	NA	NA
ENSG00000131389:11	NA	NA	NA	2.03701906019811	0.00066184191078094	0.0346270010615582
ENSG00000131459:5	NA	NA	NA	-3.99350646314456	5.9849348621015e-05	0.0047967676608218
ENSG00000131503:20	NA	NA	NA	-2.42143871836622	0.000491911381907491	0.0272396748678172
ENSG00000131503:24	-2.3556643326801	0.000488190880075664	0.00739973442862007	NA	NA	NA
ENSG00000131508:2	NA	NA	NA	2.26618252870731	5.20086532078411e-15	2.86659255873544e-12
ENSG00000131508:6	-2.17075229886055	0.000219816333842231	0.00386574149553541	NA	NA	NA
ENSG00000131653:15	-2.2352707477883	0.000702055736340492	0.00997811013761427	NA	NA	NA
ENSG00000131686:5	NA	NA	NA	-4.66387294953529	2.32181632169473e-06	0.000293149630924233
ENSG00000131697:13	2.80076601128567	7.96303009243865e-05	0.00167819302876515	NA	NA	NA
ENSG00000131747:25	NA	NA	NA	-2.606355534985	0.000158959104543208	0.0108795178548417
ENSG00000131781:2	NA	NA	NA	-5.48104308236113	3.45132759720445e-07	5.31486101445656e-05
ENSG00000131885:5	NA	NA	NA	2.05143733421763	1.19517285582593e-05	0.00120191891148138
ENSG00000131951:3	NA	NA	NA	7.53416482224045	2.77000184241866e-11	9.1910877132925e-09
ENSG00000132155:13	2.07378284412001	0.00234881586188347	0.026057426287979	NA	NA	NA
ENSG00000132256:35	NA	NA	NA	Inf	0.000292812733830189	0.0178861575086022
ENSG00000132256:38	NA	NA	NA	Inf	0.000292812733830189	0.0178861575086022
ENSG00000132357:2	NA	NA	NA	-2.25114591468726	1.30400771441061e-06	0.000173349435778507
ENSG00000132359:14	NA	NA	NA	2.16503461467858	6.35659952388895e-06	0.000705880379793355
ENSG00000132424:5	2.56498081624625	8.23329981984737e-06	0.00023797284270905	NA	NA	NA
ENSG00000132591:8	2.7271713234122	0.00187509513975585	0.0217814968611568	NA	NA	NA
ENSG00000132670:13	-2.12139929313723	0.000200368718129713	0.00358988810294397	NA	NA	NA
ENSG00000132849:3	NA	NA	NA	-3.97447874899838	1.51550156381008e-05	0.00148160148168737
ENSG00000132849:35	NA	NA	NA	-5.75582212298225	0.00012651590595861	0.00900836689362974
ENSG00000132849:47	NA	NA	NA	-3.01288168615213	1.04003125672022e-15	6.29727538740554e-13
ENSG00000132938:14	3.24837081165752	1.76020900151289e-05	0.000458660760942641	NA	NA	NA
ENSG00000132938:2	NA	NA	NA	-4.36788661868639	5.28066585113051e-05	0.00433275760319464
ENSG00000132938:9	2.96774435699649	2.79782970232615e-05	0.00068342086067212	NA	NA	NA
ENSG00000132952:6	2.03427156355464	0.0004991826698397	0.00753997510378028	NA	NA	NA
ENSG00000132952:7	2.18448394668152	3.94049255428378e-08	2.06270837387977e-06	NA	NA	NA
ENSG00000133026:30	2.31973070870634	2.26435684107402e-10	1.86175819653991e-08	NA	NA	NA
ENSG00000133030,ENSG00000214899:1	2.46530980040987	8.87057100678144e-18	2.06773195357449e-15	NA	NA	NA
ENSG00000133065:4	2.00628213234023	0.000453763097077735	0.00698248602593916	NA	NA	NA
ENSG00000133083:13	2.37347987517362	0.00449026546318246	0.0426896670016898	NA	NA	NA
ENSG00000133216:1	NA	NA	NA	-3.0962681992193	0.00100327317603878	0.0480584278500864
ENSG00000133216:7	2.04023216394956	0.00248108810642108	0.0271274865376464	NA	NA	NA
ENSG00000133511:30	2.24729482100139	0.000429413849012152	0.00668426088267835	NA	NA	NA
ENSG00000133706:17	NA	NA	NA	-2.10939474021956	1.4394415928576e-14	7.50972069249835e-12
ENSG00000134014:10	2.63862887836488	0.000754365069612505	0.0105682097675764	NA	NA	NA
ENSG00000134152:1	NA	NA	NA	-2.00529214493536	3.54391788154487e-14	1.77309419592073e-11
ENSG00000134313:14	2.05556794676925	3.62791542935264e-05	0.000853148477810381	NA	NA	NA
ENSG00000134318:20	-2.25904005846275	2.58913086663912e-09	1.75418329438466e-07	NA	NA	NA
ENSG00000134330:3	NA	NA	NA	2.13375894014074	3.57358211773701e-06	0.000428685153767926
ENSG00000134330:4	NA	NA	NA	2.08223718848409	2.84490530785964e-05	0.0025707035413679
ENSG00000134452:19	2.00503865277092	0.0033868414800381	0.0345123421606957	NA	NA	NA
ENSG00000134986:1	NA	NA	NA	-2.38742983186656	0.000164422950807816	0.0112072412616352
ENSG00000135119:16	3.71406925320225	0.00131698473277985	0.0164446354661748	NA	NA	NA
ENSG00000135299:2	NA	NA	NA	-2.53859222118027	1.25677188075215e-09	3.23763170969416e-07
ENSG00000135318:9	2.09129761910521	0.000236594955052971	0.0041052074135881	NA	NA	NA
ENSG00000135341:13	3.16029657150188	7.5036042914788e-09	4.61351837645961e-07	NA	NA	NA
ENSG00000135457:9	-2.78305090140945	0.000941797550026992	0.0126465911543312	NA	NA	NA
ENSG00000135624:1	3.16044503204303	0.000144795875362557	0.00274096213475823	NA	NA	NA
ENSG00000135678:2	2.35072399209719	8.38732017279282e-18	1.97154996609091e-15	NA	NA	NA
ENSG00000135709:8	2.20284194531907	1.50885750594598e-05	0.000401122582919996	NA	NA	NA
ENSG00000135749:28	NA	NA	NA	3.34653298222279	0.000755733860407479	0.0383892438386535
ENSG00000135749:30	3.20077687574101	5.28459270199449e-13	6.7434422644708e-11	NA	NA	NA
ENSG00000135763:6	2.07863542809095	0.00340631647619611	0.0346552726935927	NA	NA	NA
ENSG00000135838:17	2.19975653236542	0.000694761843785921	0.00988828982382626	NA	NA	NA
ENSG00000135931:11	2.20298705638286	0.000681934264655134	0.00974547169078062	NA	NA	NA
ENSG00000136068:11	2.20904340350893	7.08507475470088e-18	1.68315749305559e-15	NA	NA	NA
ENSG00000136100:11	NA	NA	NA	-6.09410478315445	4.68744098585643e-06	0.000540045284248281
ENSG00000136100:13	NA	NA	NA	-2.4292517974421	0.000670445258828805	0.0349279567955992
ENSG00000136144:1	2.34645207394046	1.70284140637168e-07	7.7288925702614e-06	NA	NA	NA
ENSG00000136444:4	2.2247362069383	0.00373341023274145	0.0371693196198615	NA	NA	NA
ENSG00000136492:6	NA	NA	NA	-2.62964696398513	3.46386825194399e-09	8.15134182227681e-07
ENSG00000136531:4	3.16829616539348	0.00437266658153513	0.0417905429868989	NA	NA	NA
ENSG00000136699:16	2.86506428774502	1.63010785053519e-06	5.77075751590066e-05	NA	NA	NA
ENSG00000136891:14	2.01865326735879	3.02973043437775e-09	2.01840424612439e-07	NA	NA	NA
ENSG00000136935:12	NA	NA	NA	2.32983430198673	4.15612019484986e-05	0.00355421115879573
ENSG00000137103:13	-2.14739760033725	0.00536492685398695	0.0487643200815624	NA	NA	NA
ENSG00000137221:17	2.47921521281517	0.00164199303351553	0.0195871006975813	NA	NA	NA
ENSG00000137486:6	NA	NA	NA	-4.21855319044066	0.000181530875243413	0.0121929952738394
ENSG00000137764:26	3.14365577950356	4.64717252113e-07	1.90065951592224e-05	NA	NA	NA
ENSG00000137804:8	NA	NA	NA	-2.03556498432557	6.24289419333773e-06	0.000695114844464096
ENSG00000137817:22	NA	NA	NA	-2.21211726840945	2.64481516640987e-07	4.21503761160483e-05
ENSG00000137834:2	NA	NA	NA	-2.10193822370777	1.67771319210337e-23	2.2090422970057e-20
