ensembl_gene_id	Refactor_log2FC	Refactor_pval	Refactor_padj	Dominissini_log2FC	Dominissini_pval	Dominissini_padj
ENSG00000183111	NA	NA	NA	-2.59886677658591	2.20101955686539e-23	5.10389949939511e-22
ENSG00000183359	NA	NA	NA	3.35984151874682	0.000159179628107428	0.000705732131438603
ENSG00000183691	NA	NA	NA	-2.13019728475585	0.00262063906503852	0.00937308250557938
ENSG00000184368	NA	NA	NA	2.56883556275612	0.00331117549825183	0.0115816017975155
ENSG00000184538	6.72473828739636	8.21997205180528e-05	0.000249589255319049	NA	NA	NA
ENSG00000184551	NA	NA	NA	2.2932270715484	0.00135260437177908	0.00511782635862384
ENSG00000185128	NA	NA	NA	-Inf	0.0152679240531349	0.0460220030048243
ENSG00000185666	NA	NA	NA	-Inf	0.00818579449536136	0.0262419690447881
ENSG00000185736	-2.08948554412675	1.14222970745291e-17	1.13538646734169e-16	NA	NA	NA
ENSG00000186611	NA	NA	NA	-2.34017878707662	7.63933949645083e-08	5.27881901402355e-07
ENSG00000187185	NA	NA	NA	3.13454434682848	0.00453374615809421	0.0154070175764728
ENSG00000187609	NA	NA	NA	-4.25540156501288	0.000182035773365972	0.000800398835134332
ENSG00000188014	NA	NA	NA	-2.07262038915556	8.43370804067013e-18	1.34566102456203e-16
ENSG00000188112	NA	NA	NA	3.08993741344093	0.00359592166511028	0.0125090620762333
ENSG00000188234	8.43559870872685	4.48274395868764e-08	2.02977075676561e-07	NA	NA	NA
ENSG00000188484	4.48476350450248	3.26146949345725e-23	4.76941115588378e-22	NA	NA	NA
ENSG00000188611	4.31437552091926	0.0184920043747753	0.0363165346766922	NA	NA	NA
ENSG00000188738	NA	NA	NA	-3.82962863581297	7.45351397795872e-08	5.15838549421948e-07
ENSG00000189321	NA	NA	NA	-2.40054171437179	1.79977854159738e-07	1.18156386252181e-06
ENSG00000196104	NA	NA	NA	-4.22599448696212	0.0103813334477662	0.032447473139173
ENSG00000196208	NA	NA	NA	2.987147461168	2.79972112375934e-33	1.10379128748706e-31
ENSG00000196292	-5.6190274539314	0.0211718228979532	0.0408981066444722	NA	NA	NA
ENSG00000196306	NA	NA	NA	-2.82198994486063	3.3614795185233e-36	1.52110350520384e-34
ENSG00000196549	3.01795558610576	9.4412077890435e-31	2.00760113096449e-29	NA	NA	NA
ENSG00000196581	NA	NA	NA	Inf	0.00862340391802169	0.0274910968601621
ENSG00000196604	3.8891342708707	0.00728119322365976	0.0156113522228404	NA	NA	NA
ENSG00000196763	NA	NA	NA	-2.61626966361835	0.000778525998430472	0.00308020710954244
ENSG00000196934	6.08214403400654	0.00114262577229225	0.00288425014159195	NA	NA	NA
ENSG00000197001	NA	NA	NA	-3.12909343080081	0.0149745107259351	0.0452046202251929
ENSG00000197813	NA	NA	NA	-2.28424792282484	2.26830813467237e-08	1.65705098177994e-07
ENSG00000198326	NA	NA	NA	Inf	0.00304331175877072	0.010750662303344
ENSG00000198610	NA	NA	NA	-7.02166578718288	1.90161613758972e-14	2.38678984501295e-13
ENSG00000198963	3.07028696240707	0.019852918456005	0.0386391558479727	NA	NA	NA
ENSG00000201643	NA	NA	NA	2.96405356221703	0.00995938319208353	0.0312509898758893
ENSG00000203827	NA	NA	NA	Inf	4.09325102749595e-11	3.92537681118166e-10
ENSG00000204054	NA	NA	NA	-2.28328600630108	4.53001102657884e-22	9.70890378601567e-21
ENSG00000204152	NA	NA	NA	Inf	4.44181371300052e-08	3.146143971496e-07
ENSG00000204362	NA	NA	NA	2.36305337631392	0.00116875308821268	0.00448289405180273
ENSG00000204661	NA	NA	NA	Inf	1.85730024620586e-05	9.50288159846321e-05
ENSG00000205152	NA	NA	NA	2.52663245822505	5.21895169283183e-14	6.34390680487018e-13
ENSG00000205182	NA	NA	NA	-2.84866176685624	0.000848036976465024	0.0033292972553388
ENSG00000205305	NA	NA	NA	5.38665336022838	0.000501149183666839	0.00205931780361921
ENSG00000205631	NA	NA	NA	-2.54726537144196	1.93854444502898e-26	5.48534462331364e-25
ENSG00000205751	NA	NA	NA	-3.85991398441102	0.00218132012550426	0.00793123456173102
ENSG00000206058	NA	NA	NA	-2.77226116861778	1.72672891475633e-10	1.56780252479541e-09
ENSG00000206129	NA	NA	NA	-2.16275729968327	0.000342870154483804	0.00144832188838453
ENSG00000206288	10.8697516813526	8.09064368297933e-06	2.83004061570951e-05	NA	NA	NA
ENSG00000206304	6.96317434842992	3.06381531666254e-05	9.91203997126334e-05	NA	NA	NA
ENSG00000206459	6.85133855003845	4.67883694090462e-05	0.00014722287438262	NA	NA	NA
ENSG00000206530	-2.0801968871404	3.00628165807397e-31	6.53744647295406e-30	NA	NA	NA
ENSG00000207727	2.62212836343648	0.0176081987650928	0.0347483969462676	NA	NA	NA
ENSG00000208037	2.71920384789077	0.0019877596284876	0.00477794699467804	NA	NA	NA
ENSG00000208766	NA	NA	NA	-2.39750302700951	0.0085983426549503	0.0274307623389124
ENSG00000212125	-2.03964661324664	0.0164829556311359	0.0327538726492436	NA	NA	NA
ENSG00000213482	NA	NA	NA	-5.47431045016731	2.08019733950472e-31	7.53658530426069e-30
ENSG00000213690	NA	NA	NA	-3.69771716391365	0.000584796540151353	0.00236950187756813
ENSG00000213709	NA	NA	NA	-2.16832748061699	1.52557126754343e-22	3.37649704105603e-21
ENSG00000213982	NA	NA	NA	2.08269509701469	0.00373340724155371	0.0129309862841171
ENSG00000213988	NA	NA	NA	-4.51373367221793	5.11512653241459e-09	4.01628164754464e-08
ENSG00000213999	NA	NA	NA	-2.0226939708263	6.12309849435402e-09	4.75428078300763e-08
ENSG00000214197	NA	NA	NA	Inf	0.00198218905685233	0.00725796137213381
ENSG00000214221	-2.54447204802705	3.90191983389597e-05	0.000124348827715741	NA	NA	NA
ENSG00000214447	-7.60129828984929	3.28837362333019e-06	1.20744407442444e-05	NA	NA	NA
ENSG00000214510	NA	NA	NA	-2.36993676666564	5.60329239338554e-170	8.35039987744936e-167
ENSG00000214627	NA	NA	NA	-Inf	0.000740551011236331	0.00294089133152904
ENSG00000214971	NA	NA	NA	-Inf	0.00297598233378716	0.0105294569625638
ENSG00000215019	NA	NA	NA	-2.37313420817774	4.43919472214647e-15	5.84071564560695e-14
ENSG00000215182	-5.6190274539314	0.0211718228979532	0.0408981066444722	NA	NA	NA
ENSG00000215186	NA	NA	NA	-3.76824114118607	0.00398221165355872	0.0137026761124959
ENSG00000215262	NA	NA	NA	-4.22975170358218	8.16723401294012e-08	5.61754920385426e-07
ENSG00000215304	-2.16294819585645	0.0029533143140896	0.00686552345044976	NA	NA	NA
ENSG00000215312	-2.16294819585645	0.0029533143140896	0.00686552345044976	NA	NA	NA
ENSG00000215386	NA	NA	NA	2.49799108649919	0.0106118917926077	0.033057166824408
ENSG00000215513	NA	NA	NA	-3.66048649333746	0.000397078421459681	0.00165849981937775
ENSG00000215585	NA	NA	NA	3.96957387997144	0.00466180039781991	0.0158085385456411
ENSG00000215871	NA	NA	NA	-2.48139962634478	5.58639258308607e-06	3.04284161311662e-05
ENSG00000215915	NA	NA	NA	-4.49433436302468	0.00511677651694632	0.0171665049166769
ENSG00000216679	NA	NA	NA	-Inf	1.25418028232327e-06	7.41103516549148e-06
ENSG00000216846	NA	NA	NA	2.0833324373864	7.47401528229472e-07	4.54005808751131e-06
ENSG00000216977	NA	NA	NA	6.66659354025218	4.59701860412245e-27	1.33978818613498e-25
ENSG00000217134	NA	NA	NA	-2.39605578774184	0.00482038908342825	0.0162919530648556
ENSG00000217297	NA	NA	NA	-4.53815072428633	0.00395744345690865	0.0136204297206676
ENSG00000217373	2.18695836235035	0.0141816467596122	0.0285352823480205	NA	NA	NA
ENSG00000217397	NA	NA	NA	-2.15658422776552	2.35717345656761e-18	3.90892102730804e-17
ENSG00000217608	NA	NA	NA	-2.05821362115998	0.00231839294251008	0.00838462317373733
ENSG00000217791	NA	NA	NA	-2.54137598457677	2.4294592476082e-10	2.18280273396438e-09
ENSG00000218133	NA	NA	NA	2.50881945878064	0.00136454256398303	0.00515688663994532
ENSG00000218745	NA	NA	NA	-Inf	3.09938121722271e-06	1.74517802845835e-05
ENSG00000218854	NA	NA	NA	-2.37668796422982	8.68621499145165e-11	8.08711578171221e-10
ENSG00000218921	NA	NA	NA	-4.17096010900718	3.41224198139424e-44	2.11881270144686e-42
ENSG00000218981	NA	NA	NA	-3.27643689095742	0.0138513342463401	0.0420925402042805
ENSG00000219149	NA	NA	NA	-Inf	3.51435666694445e-13	3.95767903943961e-12
ENSG00000219367	NA	NA	NA	2.52613768145973	0.0039825662835683	0.0137026761124959
ENSG00000219504	NA	NA	NA	-3.80438333307666	0.00272407426831066	0.00971350393903597
ENSG00000219561	NA	NA	NA	-Inf	0.00297598233378716	0.0105294569625638
ENSG00000219654	2.5584127781798	0.0228891065601295	0.0437936650144619	NA	NA	NA
ENSG00000219794	3.07343891696013	0.0032792379240059	0.00756389798520505	NA	NA	NA
ENSG00000219797	NA	NA	NA	-6.88036463518371	1.81083081455458e-52	1.50480713860792e-50
ENSG00000219891	NA	NA	NA	2.49140554638837	0.000625643215570045	0.00252162693650328
ENSG00000219916	NA	NA	NA	-3.3287240572664	3.32980434105784e-09	2.66027327519682e-08
ENSG00000220106	NA	NA	NA	Inf	0.000386617920534829	0.00161934738535424
ENSG00000220498	NA	NA	NA	-2.15668263175875	0.00340512319113193	0.0118767551590831
ENSG00000220517	NA	NA	NA	-2.40783353564852	1.2878022209734e-17	2.01876092900697e-16
ENSG00000220719	NA	NA	NA	-Inf	0.000740551011236331	0.00294089133152904
ENSG00000220911	11.1446978338392	3.49028718676407e-09	1.781464850092e-08	NA	NA	NA
ENSG00000221288	NA	NA	NA	2.43383966127948	0.0126519760667855	0.0388012447519444
ENSG00000221872	5.54292320394251	0.00491817811262905	0.0109483842397916	NA	NA	NA
ENSG00000221920	NA	NA	NA	Inf	0.00502800669028143	0.0169169267842491
ENSG00000222881	NA	NA	NA	-2.61482925827019	0.0016123976958092	0.0060132696183048
